event_type,level,trigger,description,file,line,recommendation,comment,status
ErrorEvents.WARNING,WARNING,src/muxi/formation/agents/knowledge/base.py:410,Skipping large file ({file_size} bytes > {self.max_file_size}),src/muxi/formation/agents/knowledge/base.py,410,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:125,Could not parse text as JSON,src/muxi/formation/artifacts/extractor.py,125,ANTI-PATTERN - REPLACE with ErrorEvents.JSON_PARSE_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:151,Could not parse content as JSON,src/muxi/formation/artifacts/extractor.py,151,ANTI-PATTERN - REPLACE with ErrorEvents.JSON_PARSE_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:165,Tool result for generate_file is not a dict: {type(file_info)},src/muxi/formation/artifacts/extractor.py,165,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/extractor.py:229,generate_file result missing both artifact and file_path fields,src/muxi/formation/artifacts/extractor.py,229,ANTI-PATTERN - REPLACE with ErrorEvents.ARTIFACT_FIELD_MISSING (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/artifacts/processor.py:124,PDF thumbnail generation failed: {e}. This likely means Poppler is not installed.,src/muxi/formation/artifacts/processor.py,124,ANTI-PATTERN - REPLACE with ErrorEvents.THUMBNAIL_GENERATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/documents/storage/metadata_store.py:440,Failed to persist metadata cache,src/muxi/formation/documents/storage/metadata_store.py,440,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/documents/storage/reference_system.py:467,Failed to persist reference cache,src/muxi/formation/documents/storage/reference_system.py,467,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/buffer_manager.py:176,Buffer memory retrieval failed,src/muxi/formation/memory/buffer_manager.py,176,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_RETRIEVAL_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/buffer_manager.py:212,Buffer memory clear failed,src/muxi/formation/memory/buffer_manager.py,212,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_CLEAR_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/persistent_manager.py:297,Long-term memory retrieval failed,src/muxi/formation/memory/persistent_manager.py,297,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_RETRIEVAL_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/memory/persistent_manager.py:344,Long-term memory clear failed,src/muxi/formation/memory/persistent_manager.py,344,ANTI-PATTERN - REPLACE with ErrorEvents.MEMORY_CLEAR_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:957,Failed to initialize SOP system: {e},src/muxi/formation/overlord/overlord.py,957,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:1917,"Persona file not found, using fallback persona",src/muxi/formation/overlord/overlord.py,1917,ANTI-PATTERN - REPLACE with ErrorEvents.PERSONA_FILE_MISSING (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:2356,"Failed to interpolate API key from secrets, using original value",src/muxi/formation/overlord/overlord.py,2356,ANTI-PATTERN - REPLACE with ErrorEvents.SECRET_INTERPOLATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:2891,"Failed to interpolate API key for agent model, using original value",src/muxi/formation/overlord/overlord.py,2891,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/overlord/overlord.py:3198,Failed to rollback workflow components for agent '{agent_id}',src/muxi/formation/overlord/overlord.py,3198,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:140,Failed to parse YAML front matter in {md_file.name},src/muxi/formation/workflow/sops.py,140,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:156,Unexpected error parsing {md_file.name},src/muxi/formation/workflow/sops.py,156,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:266,Failed to load SOP embeddings cache - will regenerate,src/muxi/formation/workflow/sops.py,266,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:305,Failed to migrate old pickle cache - will regenerate,src/muxi/formation/workflow/sops.py,305,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:386,Failed to save SOP embeddings cache,src/muxi/formation/workflow/sops.py,386,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:682,Failed to generate embedding for SOP: {sop_id},src/muxi/formation/workflow/sops.py,682,ANTI-PATTERN - REPLACE with ErrorEvents.SOP_INITIALIZATION_FAILED (level=WARNING),,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:818,NO DESCRIPTION,src/muxi/formation/workflow/sops.py,818,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:833,Failed to check file size for {file_path.name},src/muxi/formation/workflow/sops.py,833,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:849,Failed to read text file {file_path.name},src/muxi/formation/workflow/sops.py,849,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/formation/workflow/sops.py:881,Failed to extract content from {file_path.name},src/muxi/formation/workflow/sops.py,881,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/services/a2a/discovery.py:811,Failed to load agent from registry: {str(e)},src/muxi/services/a2a/discovery.py,811,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WARNING,WARNING,src/muxi/services/mcp/transports/factory.py:203,SSE connection test failed,src/muxi/services/mcp/transports/factory.py,203,ANTI-PATTERN - Don't use level (WARNING) as event type! Create specific ErrorEvent,,
ErrorEvents.WORKFLOW_ANALYSIS_FAILED,WARNING,src/muxi/formation/workflow/analyzer.py:323,"LLM-based request analysis failed, falling back to heuristic analysis",src/muxi/formation/workflow/analyzer.py,323,OK - No issues identified,,
ErrorEvents.WORKFLOW_DECOMPOSITION_FAILED,WARNING,src/muxi/formation/workflow/decomposer.py:294,"LLM-based workflow decomposition failed, falling back to heuristic decomposition",src/muxi/formation/workflow/decomposer.py,294,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:267,Workflow {workflow.id} failed: {str(e)},src/muxi/formation/workflow/executor.py,267,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:382,Workflow {workflow.id} failed during streaming: {str(e)},src/muxi/formation/workflow/executor.py,382,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:854,Task '{task.name}' execution failed,src/muxi/formation/workflow/executor.py,854,OK - No issues identified,,
ErrorEvents.WORKFLOW_EXECUTION_FAILED,ERROR,src/muxi/formation/workflow/executor.py:1296,Failed to execute task '{task.name}' with agent '{agent.agent_id}',src/muxi/formation/workflow/executor.py,1296,OK - No issues identified,,
SystemEvents.A2A_AGENT_DEREGISTERED,INFO,src/muxi/formation/formation.py:2784,Starting agent deregistration from external registry,src/muxi/formation/formation.py,2784,OK - No issues identified,,
SystemEvents.A2A_AGENT_DEREGISTERED,INFO,src/muxi/formation/overlord/a2a_coordinator.py:499,Deregistered A2A agent '{agent_id}' from external registry,src/muxi/formation/overlord/a2a_coordinator.py,499,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,DEBUG,src/muxi/services/a2a/client.py:422,Registered internal handler for agent {agent_id},src/muxi/services/a2a/client.py,422,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/formation/overlord/a2a_coordinator.py:460,Registered A2A agent '{agent_id}' with external registry,src/muxi/formation/overlord/a2a_coordinator.py,460,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/services/a2a/discovery.py:223,A2A agent registered successfully,src/muxi/services/a2a/discovery.py,223,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:626,Starting agent registration for {agent_card.name} (SDK),src/muxi/services/a2a/registry_client.py,626,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:779,Registering agent {agent_card.name} with all {len(self.registries)} registries (SDK),src/muxi/services/a2a/registry_client.py,779,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTERED,INFO,src/muxi/services/a2a/registry_client.py:879,Starting deregistration for agent (SDK): {agent_url},src/muxi/services/a2a/registry_client.py,879,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTRATIONS_COMPLETED,INFO,src/muxi/formation/overlord/a2a_coordinator.py:376,Completed bulk A2A agent registrations for {len(pending_agents)} agents,src/muxi/formation/overlord/a2a_coordinator.py,376,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTRATION_FAILED,ERROR,src/muxi/formation/overlord/a2a_coordinator.py:384,Failed to register agents with external registry,src/muxi/formation/overlord/a2a_coordinator.py,384,OK - No issues identified,,
SystemEvents.A2A_AGENT_REGISTRATION_FAILED,WARNING,src/muxi/formation/overlord/a2a_coordinator.py:468,Failed to register agent '{agent_id}' with external registry,src/muxi/formation/overlord/a2a_coordinator.py,468,OK - No issues identified,,
SystemEvents.A2A_AUTH_INITIALIZED,INFO,src/muxi/services/a2a/auth/inbound.py:70,A2A inbound authenticator initialized with mode: {self.auth_mode},src/muxi/services/a2a/auth/inbound.py,70,OK - No issues identified,,
SystemEvents.A2A_AUTH_INITIALIZED,INFO,src/muxi/services/a2a/auth/outbound.py:132,A2A authentication manager initialized,src/muxi/services/a2a/auth/outbound.py,132,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/inbound.py:551,A2A authentication bypassed (mode: none),src/muxi/services/a2a/auth/inbound.py,551,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/outbound.py:49,Validating A2A authentication credentials,src/muxi/services/a2a/auth/outbound.py,49,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/outbound.py:610,A2A SDK authentication applied successfully,src/muxi/services/a2a/auth/outbound.py,610,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/outbound.py:654,A2A authentication not required,src/muxi/services/a2a/auth/outbound.py,654,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/outbound.py:719,A2A API key authentication applied successfully,src/muxi/services/a2a/auth/outbound.py,719,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/outbound.py:730,A2A bearer token authentication applied successfully,src/muxi/services/a2a/auth/outbound.py,730,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,DEBUG,src/muxi/services/a2a/auth/outbound.py:744,A2A basic authentication applied successfully,src/muxi/services/a2a/auth/outbound.py,744,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:596,A2A inbound authentication {'successful' if authenticated else 'failed'},src/muxi/services/a2a/auth/inbound.py,596,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:631,API key authentication successful for client {client_id},src/muxi/services/a2a/auth/inbound.py,631,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:674,Bearer token authentication successful for client {client_id},src/muxi/services/a2a/auth/inbound.py,674,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:722,Basic authentication successful for user {username},src/muxi/services/a2a/auth/inbound.py,722,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/inbound.py:867,Client {client_id} removed successfully,src/muxi/services/a2a/auth/inbound.py,867,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,INFO,src/muxi/services/a2a/auth/outbound.py:100,A2A authentication credentials validated successfully,src/muxi/services/a2a/auth/outbound.py,100,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATED,WARNING,src/muxi/services/a2a/auth/outbound.py:676,A2A authentication skipped - missing optional credentials,src/muxi/services/a2a/auth/outbound.py,676,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATING,DEBUG,src/muxi/services/a2a/auth/inbound.py:536,Starting A2A inbound authentication with mode: {self.auth_mode},src/muxi/services/a2a/auth/inbound.py,536,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATING,DEBUG,src/muxi/services/a2a/auth/inbound.py:770,A2A authentication requirements requested,src/muxi/services/a2a/auth/inbound.py,770,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATING,DEBUG,src/muxi/services/a2a/auth/inbound.py:814,A2A client list requested,src/muxi/services/a2a/auth/inbound.py,814,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/inbound.py:586,NO DESCRIPTION,src/muxi/services/a2a/auth/inbound.py,586,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:62,API key authentication validation failed,src/muxi/services/a2a/auth/outbound.py,62,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:72,Bearer authentication validation failed,src/muxi/services/a2a/auth/outbound.py,72,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:82,Basic authentication validation failed,src/muxi/services/a2a/auth/outbound.py,82,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:520,A2A credential validation failed during addition,src/muxi/services/a2a/auth/outbound.py,520,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:570,A2A SDK authentication failed - missing required scheme,src/muxi/services/a2a/auth/outbound.py,570,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:624,A2A SDK authentication failed with exception,src/muxi/services/a2a/auth/outbound.py,624,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:667,A2A authentication failed - missing required credentials,src/muxi/services/a2a/auth/outbound.py,667,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:687,A2A authentication failed - credential type mismatch,src/muxi/services/a2a/auth/outbound.py,687,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,ERROR,src/muxi/services/a2a/auth/outbound.py:755,A2A authentication failed with exception,src/muxi/services/a2a/auth/outbound.py,755,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/auth/inbound.py:640,API key authentication failed: invalid key,src/muxi/services/a2a/auth/inbound.py,640,OK - No issues identified,,
SystemEvents.A2A_AUTH_VALIDATION_FAILED,WARNING,src/muxi/services/a2a/auth/inbound.py:683,Bearer token authentication failed: invalid token,src/muxi/services/a2a/auth/inbound.py,683,OK - No issues identified,,
